project_id,mp_constituency,state,work_category,units,unit_type,contractor_id,sanctioned_cost_inr,regional_baseline_cost_inr,recommended_date,sanction_date,start_date,completion_certified_date,fund_release_date,planned_duration_days,latitude,longitude,_ground_truth_is_anomalous,_ground_truth_anomaly_type
MPLAD-02281,Patna Sahib,Bihar,Drinking Water Supply,2.77,unit,CTR-0075,3345148.18,3324000.0,2023-04-02,2023-06-30,2023-08-02,2024-03-21,2024-02-10,185,25.7492,84.8932,True,payment_timing
MPLAD-02282,Kota,Rajasthan,Street Lighting,2.89,unit,CTR-0219,1245756.15,1300500.0,2023-08-08,2023-10-13,2023-11-16,2024-02-15,2024-03-06,92,27.2414,76.2865,False,
MPLAD-02283,Nalgonda,Telangana,Street Lighting,2.91,unit,CTR-0077,1222498.45,1309500.0,2023-06-26,2023-09-04,2023-10-10,2024-01-31,2024-02-08,95,17.0874,78.1783,False,
MPLAD-02284,Secunderabad,Telangana,Drainage System,2.01,km,CTR-0058,2112996.94,2211000.0,2024-06-15,2024-07-03,2024-07-08,2025-03-05,2025-03-27,207,17.7912,78.2392,False,
MPLAD-02285,Bhubaneswar,Odisha,Street Lighting,2.19,unit,CTR-0152,920175.37,985500.0,2023-07-17,2023-08-05,2023-09-10,2023-09-27,2023-09-27,61,20.3946,85.5063,True,ghost_project
MPLAD-02286,Bhubaneswar,Odisha,Community Hall,1.94,unit,CTR-0063,4164601.67,4850000.0,2024-10-30,2025-01-16,2025-01-26,2025-12-31,2026-01-19,272,19.9438,85.5238,False,
MPLAD-02287,Nagpur,Maharashtra,Street Lighting,1.3,unit,CTR-0014,653026.5,585000.0,2022-06-05,2022-06-24,2022-08-02,2022-09-22,2022-09-24,44,18.966,72.6185,False,
MPLAD-02288,Madurai,Tamil Nadu,Health Sub-Centre,1.32,unit,CTR-0051,4171264.46,4224000.0,2024-07-10,2024-09-25,2024-10-10,2025-06-12,2025-07-06,222,10.5709,77.9188,False,
MPLAD-02289,Gaya,Bihar,Street Lighting,2.05,unit,CTR-0169,912171.68,922500.0,2023-08-29,2023-10-28,2023-12-03,2024-02-14,2024-03-01,71,25.7116,84.9709,False,
MPLAD-02290,Patna Sahib,Bihar,Drinking Water Supply,1.1,unit,CTR-0167,1371160.71,1320000.0,2022-06-19,2022-08-29,2022-09-10,2022-11-12,2022-11-30,62,25.9753,85.5571,False,
MPLAD-02291,Kota,Rajasthan,Road Construction,2.06,km,CTR-0058,1983213.99,1751000.0,2022-09-26,2022-11-26,2022-12-10,2023-08-16,2023-08-14,204,27.3424,76.1942,False,
MPLAD-02292,Kota,Rajasthan,Drainage System,2.44,km,CTR-0042,2341231.12,2684000.0,2022-07-17,2022-08-09,2022-09-22,2023-07-26,2023-08-01,267,26.4925,76.1322,False,
MPLAD-02293,Coimbatore,Tamil Nadu,Drinking Water Supply,0.87,unit,CTR-0007,1139159.88,1044000.0,2022-10-05,2022-12-19,2023-02-02,2023-03-23,2023-04-03,47,10.9632,77.6257,False,
MPLAD-02294,Nalgonda,Telangana,Drinking Water Supply,2.56,unit,CTR-0049,2945165.8,3072000.0,2022-12-19,2023-01-14,2023-01-29,2023-08-28,2023-09-10,177,17.7781,78.2857,False,
MPLAD-02295,Nagpur,Maharashtra,Community Hall,3.0,unit,CTR-0052,7357143.0,7500000.0,2022-02-15,2022-05-14,2022-06-04,2023-07-24,2023-07-24,444,19.4227,73.3012,False,
MPLAD-02296,Pune,Maharashtra,Health Sub-Centre,1.38,unit,CTR-0043,4510953.88,4416000.0,2022-05-06,2022-05-24,2022-06-16,2023-05-19,2023-06-13,266,19.12,72.92,True,geo_clustering
MPLAD-02297,Kanpur,Uttar Pradesh,Drainage System,1.26,km,CTR-0084,1181493.38,1386000.0,2022-06-28,2022-07-27,2022-08-14,2023-01-24,2023-02-02,134,26.562,80.9023,False,
MPLAD-02298,Kanpur,Uttar Pradesh,Road Construction,2.42,km,CTR-0071,2133158.01,2057000.0,2024-08-03,2024-10-11,2024-11-19,2025-08-01,2025-06-03,240,26.7936,80.6904,True,payment_timing
MPLAD-02299,Secunderabad,Telangana,Road Construction,0.91,km,CTR-0058,677503.79,773500.0,2023-02-22,2023-05-12,2023-05-22,2023-09-14,2023-09-11,89,16.9923,78.5921,True,contractor_collusion
MPLAD-02300,Kota,Rajasthan,Street Lighting,0.63,unit,CTR-0155,287330.29,283500.0,2022-05-24,2022-08-21,2022-09-19,2022-10-11,2022-08-26,19,27.2096,75.4578,True,payment_timing
MPLAD-02301,Pune,Maharashtra,Road Construction,2.67,km,CTR-0148,1953653.92,2269500.0,2023-03-21,2023-04-29,2023-05-24,2023-07-29,2023-07-30,227,19.3271,73.0962,True,ghost_project
MPLAD-02302,Gaya,Bihar,Health Sub-Centre,1.5,unit,CTR-0161,4157521.72,4800000.0,2022-05-22,2022-08-06,2022-08-16,2022-09-17,2022-09-21,267,25.7908,85.5019,True,ghost_project
MPLAD-02303,Madurai,Tamil Nadu,Health Sub-Centre,1.23,unit,CTR-0123,3724706.99,3936000.0,2022-08-18,2022-10-02,2022-10-20,2023-08-26,2023-08-22,256,11.2634,78.5861,False,
MPLAD-02304,Varanasi,Uttar Pradesh,Health Sub-Centre,1.42,unit,CTR-0152,3900318.7,4544000.0,2023-06-09,2023-08-29,2023-10-03,2024-08-20,2024-09-06,267,26.358,81.1156,False,
MPLAD-02305,Coimbatore,Tamil Nadu,Health Sub-Centre,2.27,unit,CTR-0007,7597458.55,7264000.0,2022-06-04,2022-08-06,2022-08-24,2023-08-23,2023-08-19,385,11.3352,78.2621,False,
MPLAD-02306,Warangal,Telangana,Road Construction,2.18,km,CTR-0219,2117943.64,1853000.0,2024-06-19,2024-07-07,2024-07-24,2025-02-24,2025-03-15,179,17.7597,78.2058,False,
MPLAD-02307,Jaipur Rural,Rajasthan,Health Sub-Centre,0.53,unit,CTR-0006,1743729.5,1696000.0,2024-03-23,2024-05-27,2024-07-09,2024-10-09,2024-10-12,93,27.3868,75.5478,False,
MPLAD-02308,Nalgonda,Telangana,Road Construction,0.77,km,CTR-0127,690076.12,654500.0,2022-01-19,2022-02-06,2022-03-20,2022-06-07,2022-06-06,72,17.1743,78.0486,False,
MPLAD-02309,Secunderabad,Telangana,Community Hall,1.04,unit,CTR-0058,2233884.23,2600000.0,2023-11-23,2024-02-14,2024-03-21,2024-09-15,2024-10-14,175,17.5935,78.5521,False,
MPLAD-02310,Jaipur Rural,Rajasthan,Community Hall,2.0,unit,CTR-0086,4257806.24,5000000.0,2023-01-17,2023-02-19,2023-03-29,2024-04-30,2024-05-15,321,26.92,75.82,True,geo_clustering
MPLAD-02311,Kota,Rajasthan,Drinking Water Supply,2.36,unit,CTR-0087,2709717.69,2832000.0,2022-08-19,2022-09-30,2022-11-13,2023-06-05,2023-06-26,169,27.1817,76.2639,False,
MPLAD-02312,Bhubaneswar,Odisha,Street Lighting,2.45,unit,CTR-0043,2382873.67,1102500.0,2023-02-27,2023-05-23,2023-06-28,2023-09-10,2023-09-17,76,19.9454,85.5405,True,cost_inflation
MPLAD-02313,Gaya,Bihar,Community Hall,1.6,unit,CTR-0066,4022658.2,4000000.0,2023-07-15,2023-10-04,2023-11-05,2024-08-23,2024-09-04,245,25.1983,84.8309,False,
MPLAD-02314,Nalgonda,Telangana,Community Hall,1.07,unit,CTR-0103,2640788.17,2675000.0,2022-12-12,2023-03-10,2023-04-12,2023-10-03,2023-09-30,160,17.0218,78.3584,False,
MPLAD-02315,Warangal,Telangana,Street Lighting,2.44,unit,CTR-0164,1016658.39,1098000.0,2024-06-18,2024-07-25,2024-09-02,2024-11-04,2024-11-18,67,17.6113,78.703,True,contractor_collusion
MPLAD-02316,Gaya,Bihar,Street Lighting,0.75,unit,CTR-0031,326029.43,337500.0,2023-02-11,2023-04-15,2023-04-24,2023-05-12,2023-05-17,20,25.4997,85.3483,False,
MPLAD-02317,Patna Sahib,Bihar,Drinking Water Supply,2.08,unit,CTR-0182,2405457.98,2496000.0,2023-06-13,2023-07-20,2023-08-19,2024-01-02,2024-01-12,124,25.4798,85.3531,False,
MPLAD-02318,Bhubaneswar,Odisha,Health Sub-Centre,1.75,unit,CTR-0060,4910368.15,5600000.0,2022-02-25,2022-04-06,2022-04-29,2023-05-19,2023-05-31,308,20.4319,85.6148,False,
MPLAD-02319,Nagpur,Maharashtra,Health Sub-Centre,2.19,unit,CTR-0091,7613342.51,7008000.0,2023-04-18,2023-05-03,2023-05-13,2024-04-11,2024-05-02,357,19.2435,72.5377,False,
MPLAD-02320,Kanpur,Uttar Pradesh,Community Hall,2.5,unit,CTR-0097,6196706.13,6250000.0,2022-09-15,2022-10-12,2022-11-14,2024-01-27,2024-02-04,367,26.6906,80.9304,False,
MPLAD-02321,Madurai,Tamil Nadu,Drainage System,2.86,km,CTR-0015,2980687.87,3146000.0,2024-07-12,2024-07-29,2024-09-09,2024-11-22,2024-11-24,315,11.2809,78.2046,True,ghost_project
MPLAD-02322,Kota,Rajasthan,Road Construction,0.67,km,CTR-0030,554441.84,569500.0,2023-06-16,2023-07-03,2023-07-23,2023-09-27,2023-10-25,66,27.0284,75.862,False,
MPLAD-02323,Jaipur Rural,Rajasthan,Drainage System,1.66,km,CTR-0209,1560643.34,1826000.0,2024-09-24,2024-12-21,2025-01-16,2025-08-05,2025-08-21,170,27.2763,75.4241,False,
MPLAD-02324,Patna Sahib,Bihar,Street Lighting,1.21,unit,CTR-0066,585149.09,544500.0,2023-11-06,2023-12-28,2024-01-10,2024-02-24,2024-03-20,37,25.9426,85.2982,False,
MPLAD-02325,Secunderabad,Telangana,School Building Repair,1.75,unit,CTR-0044,1795765.75,1575000.0,2022-05-17,2022-07-28,2022-08-15,2022-12-16,2023-01-09,122,17.48,78.7832,False,
MPLAD-02326,Nagpur,Maharashtra,Drinking Water Supply,1.09,unit,CTR-0048,1376339.56,1308000.0,2023-03-12,2023-06-05,2023-06-24,2023-09-22,2023-10-14,74,18.8785,73.1323,False,
MPLAD-02327,Warangal,Telangana,Drainage System,2.63,km,CTR-0175,2505066.76,2893000.0,2024-08-10,2024-11-04,2024-11-15,2025-07-30,2025-08-12,271,17.5363,78.3378,False,
MPLAD-02328,Coimbatore,Tamil Nadu,Road Construction,2.64,km,CTR-0011,2495747.71,2244000.0,2023-09-10,2023-12-05,2023-12-28,2024-09-03,2024-09-16,268,10.6737,78.3056,False,
MPLAD-02329,Kanpur,Uttar Pradesh,Health Sub-Centre,1.38,unit,CTR-0071,3951991.0,4416000.0,2023-02-18,2023-04-01,2023-05-06,2024-02-17,2024-03-17,297,27.1097,81.1129,False,
MPLAD-02330,Kota,Rajasthan,Street Lighting,2.15,unit,CTR-0032,836387.64,967500.0,2023-10-30,2024-01-01,2024-01-23,2024-04-01,2024-04-26,60,26.4959,75.3828,False,
MPLAD-02331,Cuttack,Odisha,Community Hall,2.32,unit,CTR-0187,16349097.32,5800000.0,2024-08-17,2024-09-05,2024-10-13,2026-01-02,2026-01-14,367,19.873,86.0215,True,cost_inflation
MPLAD-02332,Warangal,Telangana,Road Construction,0.69,km,CTR-0031,662690.7,586500.0,2024-02-21,2024-03-17,2024-03-28,2024-06-13,2024-07-10,60,17.1411,78.7582,False,
MPLAD-02333,Varanasi,Uttar Pradesh,Health Sub-Centre,2.33,unit,CTR-0045,7013054.67,7456000.0,2023-03-12,2023-06-01,2023-07-10,2025-03-12,2025-03-28,492,27.2701,80.5847,False,
MPLAD-02334,Pune,Maharashtra,Drainage System,2.93,km,CTR-0124,3280596.16,3223000.0,2024-10-11,2024-12-23,2024-12-28,2025-11-03,2025-12-03,337,19.12,72.92,True,geo_clustering
MPLAD-02335,Secunderabad,Telangana,Community Hall,0.74,unit,CTR-0058,1620533.13,1850000.0,2022-03-05,2022-05-29,2022-06-13,2022-07-05,2022-07-08,121,17.3831,78.9716,True,ghost_project
MPLAD-02336,Coimbatore,Tamil Nadu,School Building Repair,1.85,unit,CTR-0007,1595362.6,1665000.0,2023-02-21,2023-05-17,2023-06-04,2023-12-09,2023-12-27,153,10.9594,78.0099,False,
MPLAD-02337,Secunderabad,Telangana,Street Lighting,2.29,unit,CTR-0197,1132243.91,1030500.0,2024-08-25,2024-09-10,2024-10-22,2025-01-10,2025-01-06,65,17.347,78.8107,False,
MPLAD-02338,Nalgonda,Telangana,Health Sub-Centre,2.08,unit,CTR-0136,7158822.7,6656000.0,2024-06-09,2024-09-06,2024-09-25,2025-09-29,2025-10-25,383,17.7005,78.7945,False,
MPLAD-02339,Cuttack,Odisha,Street Lighting,1.09,unit,CTR-0132,491177.93,490500.0,2024-06-10,2024-08-26,2024-09-19,2024-10-26,2024-11-16,34,20.7339,85.476,False,
MPLAD-02340,Bhubaneswar,Odisha,Road Construction,2.5,km,CTR-0122,2235413.49,2125000.0,2023-11-28,2024-02-01,2024-02-26,2024-10-19,2024-11-10,220,20.2709,85.6605,False,
MPLAD-02341,Nagpur,Maharashtra,Health Sub-Centre,0.9,unit,CTR-0131,2536959.92,2880000.0,2023-07-10,2023-09-26,2023-10-31,2024-06-06,2024-06-01,194,19.4591,73.2065,False,
MPLAD-02342,Madurai,Tamil Nadu,Drinking Water Supply,2.39,unit,CTR-0034,2490293.11,2868000.0,2023-01-03,2023-03-09,2023-04-22,2023-10-29,2023-11-07,147,10.5583,77.725,False,
MPLAD-02343,Cuttack,Odisha,Drainage System,1.36,km,CTR-0066,1699320.02,1496000.0,2024-06-26,2024-08-08,2024-08-28,2024-12-29,2024-12-26,137,20.7991,85.7614,False,
MPLAD-02344,Madurai,Tamil Nadu,Drinking Water Supply,0.6,unit,CTR-0195,694317.01,720000.0,2024-06-05,2024-08-24,2024-09-19,2024-10-23,2024-10-27,36,10.7718,77.9997,False,
MPLAD-02345,Secunderabad,Telangana,Road Construction,1.89,km,CTR-0058,1597915.36,1606500.0,2022-02-20,2022-03-14,2022-04-10,2022-11-24,2022-12-02,185,17.2994,78.9241,False,
MPLAD-02346,Secunderabad,Telangana,Community Hall,1.04,unit,CTR-0060,2411140.14,2600000.0,2023-12-28,2024-03-03,2024-03-18,2024-09-11,2024-10-09,147,17.1309,78.1398,False,
MPLAD-02347,Bhubaneswar,Odisha,Health Sub-Centre,1.74,unit,CTR-0057,5027982.86,5568000.0,2023-03-02,2023-03-30,2023-04-06,2024-02-10,2024-02-19,313,20.5175,86.1246,False,
MPLAD-02348,Cuttack,Odisha,Drainage System,0.52,km,CTR-0014,605106.16,572000.0,2023-03-02,2023-04-18,2023-04-25,2023-06-14,2023-07-07,51,19.8111,85.4975,False,
MPLAD-02349,Kanpur,Uttar Pradesh,Health Sub-Centre,2.07,unit,CTR-0162,7393518.32,6624000.0,2024-12-28,2025-02-16,2025-03-16,2026-05-05,2026-05-05,392,26.4279,81.0457,False,
MPLAD-02350,Cuttack,Odisha,Drainage System,1.17,km,CTR-0004,4077397.3,1287000.0,2024-12-08,2025-02-08,2025-02-20,2025-06-17,2025-07-08,108,20.3714,85.6856,True,cost_inflation
MPLAD-02351,Gaya,Bihar,Drainage System,1.42,km,CTR-0076,1658541.22,1562000.0,2022-10-23,2022-11-19,2022-12-17,2023-05-19,2023-06-17,140,25.8916,85.0636,False,
MPLAD-02352,Varanasi,Uttar Pradesh,School Building Repair,1.31,unit,CTR-0008,1254440.13,1179000.0,2024-07-11,2024-08-20,2024-10-02,2025-01-23,2025-02-20,106,26.6627,80.6042,False,
MPLAD-02353,Kota,Rajasthan,Community Hall,1.03,unit,CTR-0143,2808904.41,2575000.0,2024-07-24,2024-10-06,2024-11-13,2025-05-06,2025-05-14,140,26.4803,75.6723,False,
MPLAD-02354,Nagpur,Maharashtra,Road Construction,1.44,km,CTR-0131,1253983.4,1224000.0,2023-12-09,2024-02-08,2024-02-18,2024-08-02,2024-07-29,142,18.7278,72.4117,False,
MPLAD-02355,Pune,Maharashtra,Drainage System,1.51,km,CTR-0135,1746256.35,1661000.0,2024-07-26,2024-09-07,2024-10-01,2025-02-28,2025-03-25,137,18.6936,72.6978,False,
MPLAD-02356,Kota,Rajasthan,Drainage System,1.12,km,CTR-0110,1253996.34,1232000.0,2022-07-02,2022-07-17,2022-08-05,2022-12-07,2022-12-13,112,26.7104,76.1565,False,
MPLAD-02357,Warangal,Telangana,Community Hall,1.91,unit,CTR-0164,4632381.72,4775000.0,2024-06-23,2024-08-14,2024-09-01,2025-09-14,2025-10-05,335,17.1279,78.6037,False,
MPLAD-02358,Nalgonda,Telangana,Drinking Water Supply,1.89,unit,CTR-0052,2164488.26,2268000.0,2023-08-09,2023-10-16,2023-11-13,2024-03-29,2024-04-16,128,17.0984,78.4699,False,
MPLAD-02359,Nalgonda,Telangana,Community Hall,0.87,unit,CTR-0014,2404792.51,2175000.0,2022-10-27,2023-01-09,2023-01-27,2023-05-30,2023-06-18,117,17.1214,78.7429,False,
MPLAD-02360,Gaya,Bihar,Drainage System,2.49,km,CTR-0169,2496506.27,2739000.0,2023-01-16,2023-02-21,2023-03-11,2023-12-15,2024-01-11,276,25.552,85.1643,False,
MPLAD-02361,Gaya,Bihar,Road Construction,1.48,km,CTR-0171,3043493.5,1258000.0,2022-03-10,2022-03-26,2022-04-19,2022-09-24,2022-10-16,142,25.4963,85.5702,True,cost_inflation
MPLAD-02362,Coimbatore,Tamil Nadu,Health Sub-Centre,1.27,unit,CTR-0007,4580910.02,4064000.0,2023-02-09,2023-04-25,2023-06-01,2024-02-01,2024-02-19,235,11.1301,77.8794,True,contractor_collusion
MPLAD-02363,Madurai,Tamil Nadu,Road Construction,2.04,km,CTR-0209,3971028.71,1734000.0,2022-07-18,2022-09-24,2022-10-17,2023-05-26,2023-06-13,175,11.1385,78.1592,True,cost_inflation
MPLAD-02364,Bhubaneswar,Odisha,School Building Repair,2.29,unit,CTR-0064,2010588.08,2061000.0,2023-09-07,2023-10-24,2023-11-29,2024-08-02,2024-08-11,203,20.3396,86.0681,False,
MPLAD-02365,Madurai,Tamil Nadu,Drainage System,2.73,km,CTR-0202,3193575.88,3003000.0,2022-03-03,2022-04-29,2022-05-28,2023-02-27,2023-02-27,256,11.0531,78.0425,False,
MPLAD-02366,Coimbatore,Tamil Nadu,Drinking Water Supply,1.98,unit,CTR-0024,2677060.41,2376000.0,2023-04-30,2023-07-10,2023-08-01,2023-12-03,2023-12-14,125,10.8548,78.2062,False,
MPLAD-02367,Nagpur,Maharashtra,Drinking Water Supply,1.76,unit,CTR-0055,2045517.22,2112000.0,2022-04-29,2022-06-02,2022-06-22,2022-10-08,2022-10-27,118,18.8804,73.2022,False,
MPLAD-02368,Varanasi,Uttar Pradesh,Community Hall,1.25,unit,CTR-0057,3476436.32,3125000.0,2024-12-18,2025-02-22,2025-04-06,2025-10-17,2025-10-19,188,26.4867,80.5021,False,
MPLAD-02369,Bhubaneswar,Odisha,Road Construction,1.76,km,CTR-0061,3320397.31,1496000.0,2022-04-03,2022-05-14,2022-06-09,2023-01-02,2023-01-23,166,20.4219,85.6818,True,cost_inflation
MPLAD-02370,Nalgonda,Telangana,Health Sub-Centre,1.69,unit,CTR-0055,5017905.32,5408000.0,2024-05-31,2024-08-28,2024-09-09,2025-08-21,2025-07-21,298,17.326,78.1863,True,payment_timing
MPLAD-02371,Madurai,Tamil Nadu,Road Construction,2.32,km,CTR-0061,2159033.1,1972000.0,2023-10-04,2023-12-02,2024-01-11,2024-09-24,2024-10-21,212,11.211,78.3019,False,
MPLAD-02372,Nalgonda,Telangana,Drainage System,2.47,km,CTR-0011,2556179.07,2717000.0,2023-03-30,2023-05-11,2023-05-29,2024-02-10,2024-03-10,245,17.316,78.7151,False,
MPLAD-02373,Bhubaneswar,Odisha,Road Construction,1.79,km,CTR-0058,1437355.01,1521500.0,2022-02-23,2022-03-31,2022-05-12,2022-10-08,2022-09-27,144,19.993,85.8187,True,payment_timing
MPLAD-02374,Secunderabad,Telangana,Road Construction,1.38,km,CTR-0208,1160929.04,1173000.0,2022-07-09,2022-09-09,2022-10-19,2023-03-03,2023-03-03,147,17.4977,78.6076,False,
MPLAD-02375,Kanpur,Uttar Pradesh,Road Construction,2.46,km,CTR-0161,2011757.74,2091000.0,2023-11-20,2023-12-20,2024-01-30,2024-09-27,2024-10-06,257,27.1333,80.9764,False,
MPLAD-02376,Kota,Rajasthan,Road Construction,2.49,km,CTR-0111,2111709.39,2116500.0,2022-01-24,2022-03-19,2022-05-02,2023-02-25,2023-03-05,234,27.1071,76.0512,False,
MPLAD-02377,Kota,Rajasthan,Health Sub-Centre,2.89,unit,CTR-0184,10212028.06,9248000.0,2022-02-05,2022-04-23,2022-05-04,2024-04-12,2024-04-12,622,26.5537,75.891,False,
MPLAD-02378,Warangal,Telangana,Community Hall,1.94,unit,CTR-0072,4359946.37,4850000.0,2023-06-28,2023-07-18,2023-07-26,2024-07-08,2024-07-16,273,17.378,78.6762,False,
MPLAD-02379,Jaipur Rural,Rajasthan,School Building Repair,1.81,unit,CTR-0093,1555087.33,1629000.0,2024-07-08,2024-08-24,2024-10-02,2025-01-24,2025-02-13,127,26.5062,75.9905,False,
MPLAD-02380,Cuttack,Odisha,Community Hall,2.47,unit,CTR-0107,6620816.09,6175000.0,2023-04-16,2023-05-08,2023-06-06,2024-09-17,2024-10-05,413,20.7432,85.7293,False,
MPLAD-02381,Secunderabad,Telangana,Road Construction,1.89,km,CTR-0058,1388690.55,1606500.0,2022-06-17,2022-07-17,2022-07-30,2023-03-17,2023-03-26,185,17.7748,78.6146,True,contractor_collusion
MPLAD-02382,Secunderabad,Telangana,Road Construction,1.96,km,CTR-0058,1788720.88,1666000.0,2022-10-05,2022-10-27,2022-11-28,2023-07-27,2023-08-05,199,17.015,78.2845,False,
MPLAD-02383,Pune,Maharashtra,Street Lighting,1.76,unit,CTR-0177,817019.53,792000.0,2022-08-04,2022-08-21,2022-10-02,2022-12-11,2022-12-12,60,19.1707,72.8046,False,
MPLAD-02384,Patna Sahib,Bihar,Drinking Water Supply,1.36,unit,CTR-0008,1430800.71,1632000.0,2022-04-11,2022-05-23,2022-06-24,2022-08-31,2022-07-08,76,25.5049,84.8741,True,payment_timing
MPLAD-02385,Madurai,Tamil Nadu,Street Lighting,1.13,unit,CTR-0004,546202.92,508500.0,2022-03-29,2022-06-21,2022-06-30,2022-08-12,2022-09-07,37,11.407,77.8567,False,
MPLAD-02386,Bhubaneswar,Odisha,Street Lighting,1.18,unit,CTR-0061,1571109.04,531000.0,2023-12-23,2024-01-10,2024-02-09,2024-03-10,2024-03-26,34,20.6286,86.2117,True,cost_inflation
MPLAD-02387,Jaipur Rural,Rajasthan,Drainage System,1.35,km,CTR-0068,1454794.38,1485000.0,2023-12-15,2024-03-12,2024-03-19,2024-08-23,2024-08-27,144,27.0084,75.5742,False,
MPLAD-02388,Nagpur,Maharashtra,Drainage System,0.54,km,CTR-0169,615437.11,594000.0,2024-06-26,2024-09-04,2024-09-20,2024-11-15,2024-11-22,55,19.2745,73.0271,False,
MPLAD-02389,Madurai,Tamil Nadu,School Building Repair,2.01,unit,CTR-0100,2014215.07,1809000.0,2023-02-04,2023-02-24,2023-03-07,2023-09-03,2023-09-16,171,10.9954,78.1244,False,
MPLAD-02390,Jaipur Rural,Rajasthan,Road Construction,2.18,km,CTR-0076,1783693.09,1853000.0,2022-01-30,2022-03-03,2022-04-01,2022-10-14,2022-11-06,206,27.3573,75.3848,False,
MPLAD-02391,Secunderabad,Telangana,School Building Repair,1.5,unit,CTR-0139,1150690.59,1350000.0,2024-12-05,2025-01-05,2025-01-27,2025-06-06,2025-06-26,107,17.7761,78.5945,False,
MPLAD-02392,Pune,Maharashtra,Health Sub-Centre,1.71,unit,CTR-0106,4726668.95,5472000.0,2024-02-15,2024-03-21,2024-04-26,2025-05-04,2025-05-17,312,18.6448,72.4629,False,
MPLAD-02393,Secunderabad,Telangana,School Building Repair,2.29,unit,CTR-0058,1843060.17,2061000.0,2023-01-03,2023-02-12,2023-03-10,2023-08-11,2023-08-30,161,17.7311,78.0007,False,
MPLAD-02394,Nagpur,Maharashtra,Health Sub-Centre,2.0,unit,CTR-0080,7126854.57,6400000.0,2022-08-10,2022-10-10,2022-10-18,2023-11-07,2023-11-11,372,18.6083,72.76,False,
MPLAD-02395,Patna Sahib,Bihar,Community Hall,2.42,unit,CTR-0051,5484478.33,6050000.0,2023-07-12,2023-09-12,2023-10-13,2024-08-15,2024-08-24,339,25.62,85.12,True,geo_clustering
MPLAD-02396,Coimbatore,Tamil Nadu,Drainage System,2.01,km,CTR-0002,2465170.96,2211000.0,2023-07-09,2023-08-26,2023-09-14,2023-11-17,2023-11-21,235,11.4088,78.2407,True,ghost_project
MPLAD-02397,Jaipur Rural,Rajasthan,Health Sub-Centre,1.06,unit,CTR-0132,6811212.3,3392000.0,2023-02-08,2023-04-23,2023-05-28,2024-01-28,2024-02-26,216,26.5511,76.1739,True,cost_inflation
MPLAD-02398,Gaya,Bihar,Road Construction,0.87,km,CTR-0136,649147.05,739500.0,2024-11-24,2024-12-19,2025-01-25,2025-04-11,2025-04-06,81,26.0601,85.404,False,
MPLAD-02399,Bhubaneswar,Odisha,Community Hall,0.91,unit,CTR-0080,2212482.94,2275000.0,2024-11-29,2025-02-07,2025-02-25,2025-09-02,2025-09-20,162,20.3039,85.7517,False,
MPLAD-02400,Patna Sahib,Bihar,Health Sub-Centre,1.54,unit,CTR-0033,5323094.41,4928000.0,2024-12-06,2025-02-27,2025-03-13,2025-12-06,2026-01-01,274,25.924,84.7491,False,
MPLAD-02401,Secunderabad,Telangana,Drainage System,1.3,km,CTR-0058,1355755.37,1430000.0,2024-08-12,2024-11-02,2024-12-12,2025-05-04,2025-06-03,119,16.9252,78.0461,True,contractor_collusion
MPLAD-02402,Kota,Rajasthan,Community Hall,1.82,unit,CTR-0189,9008571.03,4550000.0,2022-01-15,2022-03-04,2022-04-06,2023-01-31,2023-02-22,284,26.7797,75.6789,True,cost_inflation
MPLAD-02403,Jaipur Rural,Rajasthan,Street Lighting,1.3,unit,CTR-0077,619450.07,585000.0,2022-06-11,2022-07-12,2022-07-20,2022-09-04,2022-09-19,40,26.6076,75.984,False,
MPLAD-02404,Cuttack,Odisha,Drainage System,1.89,km,CTR-0100,2143975.35,2079000.0,2022-10-07,2022-12-11,2022-12-24,2023-06-06,2023-06-03,175,20.2808,85.5955,False,
MPLAD-02405,Varanasi,Uttar Pradesh,Road Construction,2.89,km,CTR-0203,2250056.52,2456500.0,2022-09-07,2022-09-23,2022-10-22,2023-07-12,2023-07-25,283,26.6555,80.9909,False,
MPLAD-02406,Cuttack,Odisha,School Building Repair,1.38,unit,CTR-0079,1227603.04,1242000.0,2023-02-24,2023-04-07,2023-04-16,2023-08-08,2023-09-02,101,19.8967,85.4225,False,
MPLAD-02407,Kanpur,Uttar Pradesh,Community Hall,2.46,unit,CTR-0071,6948584.05,6150000.0,2024-06-04,2024-08-17,2024-08-23,2025-07-16,2025-07-13,350,27.0463,81.1918,False,
MPLAD-02408,Varanasi,Uttar Pradesh,Drinking Water Supply,2.0,unit,CTR-0154,2302293.53,2400000.0,2023-12-30,2024-03-24,2024-04-24,2024-09-24,2024-10-22,133,26.8235,80.4923,False,
MPLAD-02409,Gaya,Bihar,Street Lighting,2.87,unit,CTR-0014,1483665.62,1291500.0,2022-09-25,2022-10-24,2022-11-21,2023-03-11,2023-03-15,98,25.5991,84.8551,False,
MPLAD-02410,Kota,Rajasthan,Community Hall,1.73,unit,CTR-0033,4050534.68,4325000.0,2023-03-08,2023-04-19,2023-05-01,2024-02-14,2024-02-20,300,26.6291,75.9021,False,
MPLAD-02411,Cuttack,Odisha,Road Construction,0.53,km,CTR-0113,443805.88,450500.0,2023-10-02,2023-12-23,2024-01-10,2024-03-12,2024-04-11,51,20.2633,85.7598,False,
